module_code,module_name,name,period,sitting,year_start,year_stop,link
MK568-1,Selling & Sales Management,Paper 1 - Written,Winter,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK568_1_1_5.PDF
MK568-1,Selling & Sales Management,Paper 1 - Written,Winter,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK568_1_1_5.PDF
MK568-1,Selling & Sales Management,Paper 1 - Written,Autumn,2,2014,2015,
MK568-1,Selling & Sales Management,Paper 1 - Written,Autumn,2,2013,2014,
MK568-1,Selling & Sales Management,Paper 1 - Written,Autumn,2,2012,2013,
MK568-1,Selling & Sales Management,Paper 1 - Written,Autumn,2,2011,2012,
MK568-1,Selling & Sales Management,Paper 1 - Written,Autumn,2,2010,2011,
MK568-1,Selling & Sales Management,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK568_1_2_3.PDF
MK568-1,Selling & Sales Management,Paper 1 - Written,Winter,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MK/2013_2014_MK568_1_1_5.PDF
MK568-1,Selling & Sales Management,Paper 1 - Written,Winter,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK568_1_1_5.PDF
MK568-1,Selling & Sales Management,Paper 1 - Written,Winter,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK568_1_1_5.PDF
MK569-1,E-Business Marketing,Paper 1 - Written,Winter,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK569_1_1_5.PDF
MK569-1,E-Business Marketing,Paper 1 - Written,Winter,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK569_1_1_5.PDF
MK569-1,E-Business Marketing,Paper 1 - Written,Autumn,2,2014,2015,
MK569-1,E-Business Marketing,Paper 1 - Written,Autumn,2,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MK/2013_2014_MK569_1_2_3.PDF
MK569-1,E-Business Marketing,Paper 1 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK569_1_2_3.PDF
MK569-1,E-Business Marketing,Paper 1 - Written,Autumn,2,2011,2012,
MK569-1,E-Business Marketing,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK569_1_2_3.PDF
MK569-1,E-Business Marketing,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK569_1_2_3.PDF
MK569-1,E-Business Marketing,Paper 1 - Written,Winter,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK569_1_1_5.PDF
MK569-1,E-Business Marketing,Paper 1 - Written,Winter,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK569_1_1_5.PDF
MK569-1,E-Business Marketing,Paper 1 - Written,Winter,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MK/2013_2014_MK569_1_1_5.PDF
MK569-1,E-Business Marketing,Paper 1 - Written,Winter,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK569_1_1_5.PDF
MK570-1,New Product Development & Innovation,Paper 1 - Written,Winter,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK570_1_1_5.PDF
MK570-1,New Product Development & Innovation,Paper 1 - Written,Winter,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK570_1_1_5.PDF
MK570-1,New Product Development & Innovation,Paper 1 - Written,Winter,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK570_1_1_5.PDF
MK570-1,New Product Development & Innovation,Paper 1 - Written,Autumn,2,2014,2015,
MK570-1,New Product Development & Innovation,Paper 1 - Written,Autumn,2,2013,2014,
MK570-1,New Product Development & Innovation,Paper 1 - Written,Autumn,2,2011,2012,
MK570-1,New Product Development & Innovation,Paper 1 - Written,Autumn,2,2010,2011,
MK570-1,New Product Development & Innovation,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK570_1_2_3.PDF
MK570-1,New Product Development & Innovation,Paper 1 - Written,Winter,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MK/2013_2014_MK570_1_1_5.PDF
MK570-1,New Product Development & Innovation,Paper 1 - Written,Winter,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK570_1_1_5.PDF
MK571-1,Special Topics In Marketing,Paper 1 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK571_1_2_3.PDF
MK571-1,Special Topics In Marketing,Paper 1 - Written,Winter,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK571_1_1_5.PDF
MK572-1,Managing Services,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK572_1_1_2.PDF
MK572-1,Managing Services,Paper 1 - Written,Summer,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK572_1_1_2.PDF
MK572-1,Managing Services,Paper 1 - Written,Autumn,2,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK572_1_2_3.PDF
MK572-1,Managing Services,Paper 1 - Written,Autumn,2,2010,2011,
MK572-1,Managing Services,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK572_1_2_3.PDF
MK572-1,Managing Services,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK572_1_1_2.PDF
MK574-1,Customer Service & Relationship Management,Paper 1 - Written,Autumn,2,2011,2012,
MK574-1,Customer Service & Relationship Management,Paper 1 - Written,Autumn,2,2010,2011,
MK574-1,Customer Service & Relationship Management,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK574_1_2_3.PDF
MK574-1,Customer Service & Relationship Management,Paper 1 - Written,Summer,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK574_1_1_2.PDF
MK574-1,Customer Service & Relationship Management,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK574_1_1_2.PDF
MK574-1,Customer Service & Relationship Management,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK574_1_1_2.PDF
MK575-1,Global Marketing,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK575_1_1_2.PDF
MK575-1,Global Marketing,Paper 1 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK575_1_2_3.PDF
MK575-1,Global Marketing,Paper 1 - Written,Autumn,2,2013,2014,
MK575-1,Global Marketing,Paper 1 - Written,Autumn,2,2012,2013,
MK575-1,Global Marketing,Paper 1 - Written,Autumn,2,2011,2012,
MK575-1,Global Marketing,Paper 1 - Written,Autumn,2,2010,2011,
MK575-1,Global Marketing,Paper 1 - Written,Summer,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK575_1_1_2.PDF
MK575-1,Global Marketing,Paper 1 - Written,Summer,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MK/2013_2014_MK575_1_1_2.PDF
MK575-1,Global Marketing,Paper 1 - Written,Autumn,2,2009,2010,
MK575-1,Global Marketing,Paper 1 - Written,Summer,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK575_1_1_2.PDF
MK575-1,Global Marketing,Paper 1 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK575_1_1_2.PDF
MK575-1,Global Marketing,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK575_1_1_2.PDF
MK576-1,Social Marketing,Paper 1 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK576_1_1_2.PDF
MK576-1,Social Marketing,Paper 1 - Written,Autumn,2,2013,2014,
MK576-1,Social Marketing,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MK/2009_2010_MK576_1_1_2.PDF
MK576-1,Social Marketing,Paper 1 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK576_1_2_3.PDF
MK576-1,Social Marketing,Paper 1 - Written,Autumn,2,2012,2013,
MK576-1,Social Marketing,Paper 1 - Written,Autumn,2,2011,2012,
MK576-1,Social Marketing,Paper 1 - Written,Autumn,2,2010,2011,
MK576-1,Social Marketing,Paper 1 - Written,Autumn,2,2009,2010,
MK576-1,Social Marketing,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MK/2010_2011_MK576_1_1_2.PDF
MK576-1,Social Marketing,Paper 1 - Written,Summer,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK576_1_1_2.PDF
MK576-1,Social Marketing,Paper 1 - Written,Summer,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MK/2013_2014_MK576_1_1_2.PDF
MK576-1,Social Marketing,Paper 1 - Written,Summer,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MK/2011_2012_MK576_1_1_2.PDF
MK578-1,Business to Business Marketing,Paper 1 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MK/2012_2013_MK578_1_1_2.PDF
MK578-1,Business to Business Marketing,Paper 1 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK578_1_2_3.PDF
MK578-1,Business to Business Marketing,Paper 1 - Written,Autumn,2,2013,2014,
MK578-1,Business to Business Marketing,Paper 1 - Written,Summer,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK578_1_1_2.PDF
MK578-1,Business to Business Marketing,Paper 1 - Written,Summer,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MK/2013_2014_MK578_1_1_2.PDF
MK578-1,Business to Business Marketing,Paper 1 - Written,Autumn,2,2012,2013,
MK579-1,Global Marketing Management,Paper 1 - Written,Summer,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MK/2014_2015_MK579_1_1_2.PDF
MK579-1,Global Marketing Management,Paper 1 - Written,Autumn,2,2014,2015,
MK579-1,Global Marketing Management,Paper 1 - Written,Autumn,2,2013,2014,
MK579-1,Global Marketing Management,Paper 1 - Written,Summer,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MK/2013_2014_MK579_1_1_2.PDF
MK871-1,Marketing I,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MK/2007_2008_MK871_1_2_3.PDF
MK871-1,Marketing I,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MK/2007_2008_MK871_1_1_5.PDF
MK877-1,Marketing Research,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MK/2007_2008_MK877_1_2_3.PDF
MK877-1,Marketing Research,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MK/2007_2008_MK877_1_1_2.PDF
MM120-1,Mathematical Methods for Engineers,Paper 1 - Written,Autumn,2,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MM/2011_2012_MM120_1_2_3.PDF
MM120-1,Mathematical Methods for Engineers,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MM/2010_2011_MM120_1_2_3.PDF
MM120-1,Mathematical Methods for Engineers,Paper 1 - Written,Summer,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MM/2011_2012_MM120_1_1_2.PDF
MM120-1,Mathematical Methods for Engineers,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MM/2010_2011_MM120_1_1_2.PDF
MM140-1,Engineering Mathematical Methods,Paper 1 - Written,Autumn,2,2014,2015,
MM140-1,Engineering Mathematical Methods,Paper 1 - Written,Autumn,2,2013,2014,
MM140-1,Engineering Mathematical Methods,Paper 1 - Written,Autumn,2,2012,2013,
MM140-1,Engineering Mathematical Methods,Paper 1 - Written,Summer,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MM/2014_2015_MM140_1_1_2.PDF
MM140-1,Engineering Mathematical Methods,Paper 1 - Written,Summer,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MM/2013_2014_MM140_1_1_2.PDF
MM140-1,Engineering Mathematical Methods,Paper 1 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MM/2012_2013_MM140_1_1_2.PDF
MM245-1,Numerical Analysis I,Paper 1 - Written,Autumn,2,2013,2014,
MM245-1,Numerical Analysis I,Paper 1 - Written,Autumn,2,2012,2013,
MM245-1,Numerical Analysis I,Paper 1 - Written,Autumn,2,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MM/2011_2012_MM245_1_2_3.PDF
MM245-1,Numerical Analysis I,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MM/2010_2011_MM245_1_2_3.PDF
MM245-1,Numerical Analysis I,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MM/2009_2010_MM245_1_2_3.PDF
MM245-1,Numerical Analysis I,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MM/2007_2008_MM245_1_2_3.PDF
MM245-1,Numerical Analysis I,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MM/2008_2009_MM245_1_2_3.PDF
MM245-1,Numerical Analysis I,Paper 1 - Written,Winter,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MM/2012_2013_MM245_1_1_5.PDF
MM245-1,Numerical Analysis I,Paper 1 - Written,Winter,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MM/2010_2011_MM245_1_1_5.PDF
MM245-1,Numerical Analysis I,Paper 1 - Written,Winter,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MM/2009_2010_MM245_1_1_5.PDF
MM245-1,Numerical Analysis I,Paper 1 - Written,Winter,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MM/2008_2009_MM245_1_1_5.PDF
MM245-1,Numerical Analysis I,Paper 1 - Written,Winter,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MM/2013_2014_MM245_1_1_5.PDF
MM245-1,Numerical Analysis I,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MM/2007_2008_MM245_1_1_5.PDF
MM245-1,Numerical Analysis I,Paper 1 - Written,Winter,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MM/2011_2012_MM245_1_1_5.PDF
MM245.A-1,Discrete Mathematics,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MM/2008_2009_MM245.A_1_2_13.PDF
MM245.A-1,Discrete Mathematics,Paper 1 - Written,Winter,1,2008,2009,
MM246-1,Numerical Analysis II,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MM/2008_2009_MM246_1_1_2.PDF
MM246-1,Numerical Analysis II,Paper 1 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MM/2012_2013_MM246_1_1_2.PDF
MM246-1,Numerical Analysis II,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MM/2010_2011_MM246_1_1_2.PDF
MM246-1,Numerical Analysis II,Paper 1 - Written,Summer,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MM/2011_2012_MM246_1_1_2.PDF
MM246-1,Numerical Analysis II,Paper 1 - Written,Autumn,2,2013,2014,
MM246-1,Numerical Analysis II,Paper 1 - Written,Autumn,2,2012,2013,
MM246-1,Numerical Analysis II,Paper 1 - Written,Autumn,2,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MM/2011_2012_MM246_1_2_3.PDF
MM246-1,Numerical Analysis II,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MM/2009_2010_MM246_1_2_3.PDF
MM246-1,Numerical Analysis II,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MM/2008_2009_MM246_1_2_3.PDF
MM246-1,Numerical Analysis II,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MM/2007_2008_MM246_1_2_3.PDF
MM246-1,Numerical Analysis II,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/MM/2009_2010_MM246_1_1_2.PDF
MM246-1,Numerical Analysis II,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MM/2007_2008_MM246_1_1_2.PDF
MM246-1,Numerical Analysis II,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MM/2010_2011_MM246_1_2_3.PDF
MM246-1,Numerical Analysis II,Paper 1 - Written,Summer,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MM/2013_2014_MM246_1_1_2.PDF
MM250-1,Numerical Analysis I,Paper 1 - Written,Autumn,2,2008,2009,
MM250-1,Numerical Analysis I,Paper 1 - Written,Winter,1,2008,2009,
MM251-1,Numerical Analysis II,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MM/2008_2009_MM251_1_2_13.PDF
MM251-1,Numerical Analysis II,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MM/2008_2009_MM251_1_1_2.PDF
MM255-1,Numerical Analysis,Paper 1 - Written,Summer,1,2011,2012,
MM255-1,Numerical Analysis,Paper 1 - Written,Summer,1,2012,2013,
MMS111-CB1,Statistics,Computer Based - Paper 1,Autumn,2,2007,2008,
MMS111-CB1,Statistics,Computer Based - Paper 1,Spring,1,2007,2008,
MMS120-W,Written Modules,Written Modules,Autumn,1,2008,2009,
MMS120-W,Written Modules,Written Modules,Summer,1,2009,2010,
MMS120-W,Written Modules,Written Modules,Summer,1,2010,2011,
MMS120-W,Written Modules,Written Modules,Autumn,1,2007,2008,
MMS120-W,Written Modules,Written Modules,Summer,1,2011,2012,
MP103-1,Introduction to Mathematical Physics,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MP/2007_2008_MP103_1_2_3.PDF
MP103-1,Introduction to Mathematical Physics,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MP/2007_2008_MP103_1_1_2.PDF
MP103-2,Introduction to Mathematical Physics,Paper 2 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MP/2007_2008_MP103_2_2_3.PDF
MP103-2,Introduction to Mathematical Physics,Paper 2 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MP/2007_2008_MP103_2_1_2.PDF
MP120-1,Engineering Mechanics,Paper 1 - Written,Autumn,2,2014,2015,
MP120-1,Engineering Mechanics,Paper 1 - Written,Autumn,2,2013,2014,
MP120-1,Engineering Mechanics,Paper 1 - Written,Autumn,2,2012,2013,
MP120-1,Engineering Mechanics,Paper 1 - Written,Autumn,2,2011,2012,
MP120-1,Engineering Mechanics,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MP/2010_2011_MP120_1_2_3.PDF
MP120-1,Engineering Mechanics,Paper 1 - Written,Summer,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/MP/2011_2012_MP120_1_1_2.PDF
MP120-1,Engineering Mechanics,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/MP/2010_2011_MP120_1_1_2.PDF
MP120-1,Engineering Mechanics,Paper 1 - Written,Winter,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/MP/2013_2014_MP120_1_1_5.PDF
MP120-1,Engineering Mechanics,Paper 1 - Written,Winter,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/MP/2012_2013_MP120_1_1_5.PDF
MP120-1,Engineering Mechanics,Paper 1 - Written,Winter,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/MP/2014_2015_MP120_1_1_5.PDF
MP131-1,Introduction to Mathematical Physics 1,Paper 1 - Written,Winter,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MP/2008_2009_MP131_1_1_5.PDF
MP131-1,Introduction to Mathematical Physics 1,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MP/2008_2009_MP131_1_2_13.PDF
MP131-1,Introduction to Mathematical Physics 1,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MP/2007_2008_MP131_1_2_13.PDF
MP131-1,Introduction to Mathematical Physics 1,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MP/2007_2008_MP131_1_1_5.PDF
MP132-1,Introduction to Mathematical Physics II,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MP/2008_2009_MP132_1_2_13.PDF
MP132-1,Introduction to Mathematical Physics II,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MP/2008_2009_MP132_1_1_2.PDF
MP132-1,Introduction to Mathematical Physics II,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MP/2007_2008_MP132_1_1_2.PDF
MP132-1,Introduction to Mathematical Physics II,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/MP/2007_2008_MP132_1_2_13.PDF
MP141-1,Introduction to Mathematical Physics I,Paper 1 - Written,Autumn,2,2009,2010,
MP141-1,Introduction to Mathematical Physics I,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MP/2008_2009_MP141_1_2_3.PDF
MP141-1,Introduction to Mathematical Physics I,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MP/2008_2009_MP141_1_1_2.PDF
MP141-1,Introduction to Mathematical Physics I,Paper 1 - Written,Summer,1,2009,2010,
MP142-1,Introduction to Mathematical Physics II,Paper 1 - Written,Autumn,2,2009,2010,
MP142-1,Introduction to Mathematical Physics II,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/MP/2008_2009_MP142_1_2_3.PDF
MP142-1,Introduction to Mathematical Physics II,Paper 1 - Written,Summer,1,2009,2010,
